time,foot_right_x,foot_right_y,foot_right_z,foot_left_x,foot_left_y,foot_left_z,CoM_x,CoM_y,CoM_z,torso_speed_norm,speed_goal,angle_deg,angle_deg_goal,dist_cdm_line
4.482000,0.547277,-0.412608,0.049622,0.517340,-0.057893,0.025662,0.464250,-0.162359,1.248107,0.321616,1.000000,-1.730403,0.000000,0.061688
4.490000,0.556207,-0.411981,0.049496,0.517346,-0.057904,0.025658,0.466609,-0.163303,1.247851,0.327789,1.000000,-1.758055,0.000000,0.061933
4.500000,0.567359,-0.411161,0.049311,0.517308,-0.057964,0.025828,0.469603,-0.164684,1.247542,0.337477,1.000000,-1.813884,0.000000,0.062207
4.506000,0.574048,-0.410688,0.049153,0.517310,-0.057846,0.025861,0.471428,-0.165589,1.247294,0.341119,1.000000,-1.853689,0.000000,0.062405
4.514000,0.582934,-0.410080,0.048827,0.517380,-0.057514,0.025627,0.473898,-0.166844,1.246782,0.347382,1.000000,-1.904718,0.000000,0.062735
4.524000,0.593932,-0.409319,0.048423,0.517414,-0.057405,0.025465,0.477034,-0.168606,1.246153,0.361291,1.000000,-1.968249,0.000000,0.063085
4.532000,0.602677,-0.408769,0.048101,0.517390,-0.057451,0.025502,0.479595,-0.170188,1.245682,0.374671,1.000000,-1.994322,0.000000,0.063324
4.540000,0.611442,-0.408381,0.047792,0.517378,-0.057422,0.025705,0.482221,-0.171942,1.245268,0.390489,1.000000,-1.984415,0.000000,0.063605
4.548000,0.620319,-0.408143,0.047396,0.517389,-0.057163,0.025783,0.484943,-0.173796,1.244711,0.402120,1.000000,-1.951841,0.000000,0.063956
4.558000,0.631495,-0.407780,0.046888,0.517402,-0.057021,0.025946,0.488466,-0.176300,1.243940,0.421538,1.000000,-1.957773,0.000000,0.064412
4.564000,0.638287,-0.407340,0.046579,0.517470,-0.056975,0.025894,0.490654,-0.177879,1.243388,0.432749,1.000000,-1.991207,0.000000,0.064765
4.574000,0.649940,-0.406046,0.046224,0.517525,-0.057081,0.025867,0.494414,-0.180682,1.242469,0.454253,1.000000,-2.140513,0.000000,0.065457
4.584000,0.661614,-0.403979,0.046133,0.517567,-0.057000,0.026070,0.498292,-0.183713,1.241693,0.470050,1.000000,-2.439290,0.000000,0.066386
4.590000,0.666140,-0.403174,0.045702,0.517593,-0.056900,0.026242,0.500665,-0.185503,1.241364,0.467304,1.000000,-2.609426,0.000000,0.066258
4.598000,0.669920,-0.402508,0.044803,0.517613,-0.056756,0.026470,0.503868,-0.187818,1.241066,0.466540,1.000000,-2.776896,0.000000,0.065413
4.608000,0.672637,-0.401940,0.043346,0.517618,-0.056672,0.026694,0.507934,-0.190741,1.240751,0.476921,1.000000,-2.873660,0.000000,0.063749
4.616000,0.673883,-0.401618,0.041929,0.517640,-0.056567,0.026775,0.511224,-0.193160,1.240435,0.478797,1.000000,-2.878540,0.000000,0.062189
4.624000,0.674735,-0.401189,0.040488,0.517688,-0.056470,0.026712,0.514518,-0.195595,1.240049,0.479845,1.000000,-2.851062,0.000000,0.060563
4.632000,0.675414,-0.400543,0.039197,0.517690,-0.056452,0.026726,0.517813,-0.198076,1.239748,0.485909,1.000000,-2.800405,0.000000,0.058902
4.640000,0.675997,-0.399849,0.038064,0.517699,-0.056387,0.026811,0.521133,-0.200625,1.239579,0.493328,1.000000,-2.725946,0.000000,0.057255
4.648000,0.676391,-0.399422,0.037089,0.517718,-0.056288,0.026924,0.524466,-0.203233,1.239504,0.497979,1.000000,-2.677352,0.000000,0.055551
4.656000,0.676653,-0.399316,0.036243,0.517718,-0.056242,0.027032,0.527802,-0.205877,1.239464,0.500652,1.000000,-2.670653,0.000000,0.053750
4.666000,0.676907,-0.399422,0.035339,0.517731,-0.056210,0.027012,0.531933,-0.209194,1.239383,0.497740,1.000000,-2.681173,0.000000,0.051482
4.674000,0.677033,-0.399709,0.034824,0.517713,-0.056184,0.027012,0.535202,-0.211910,1.239372,0.507156,1.000000,-2.715099,0.000000,0.049653
4.682000,0.677135,-0.400277,0.034453,0.517717,-0.056081,0.027056,0.538479,-0.214741,1.239417,0.519791,1.000000,-2.795203,0.000000,0.047841
4.690000,0.677415,-0.401202,0.034074,0.517716,-0.055999,0.027150,0.541781,-0.217663,1.239406,0.527009,1.000000,-2.912054,0.000000,0.046037
4.698000,0.677853,-0.402420,0.033594,0.517736,-0.055910,0.027199,0.545090,-0.220640,1.239274,0.529079,1.000000,-3.066158,0.000000,0.044267
4.708000,0.678555,-0.404343,0.032782,0.517766,-0.055739,0.027235,0.549227,-0.224442,1.238976,0.534370,1.000000,-3.313720,0.000000,0.042090
4.716000,0.679153,-0.405961,0.031941,0.517749,-0.055667,0.027336,0.552533,-0.227564,1.238684,0.538467,1.000000,-3.538562,0.000000,0.040344
4.724000,0.679497,-0.407494,0.031009,0.517733,-0.055514,0.027368,0.555843,-0.230759,1.238289,0.545757,1.000000,-3.790695,0.000000,0.038553
4.732000,0.678685,-0.409844,0.029618,0.517753,-0.055305,0.027308,0.559087,-0.234029,1.237697,0.552592,1.000000,-4.005990,0.000000,0.036234
4.740000,0.676825,-0.413401,0.028001,0.517736,-0.055143,0.027357,0.562225,-0.237369,1.237048,0.557276,1.000000,-4.060341,0.000000,0.033296
4.748000,0.676032,-0.417584,0.026842,0.517752,-0.054986,0.027419,0.565371,-0.240760,1.236559,0.564650,1.000000,-3.838591,0.000000,0.030679
4.756000,0.675812,-0.420202,0.026220,0.517751,-0.054897,0.027615,0.568498,-0.244088,1.236367,0.558443,1.000000,-3.718621,0.000000,0.028554
4.766000,0.675605,-0.422021,0.025664,0.517793,-0.055119,0.027947,0.572334,-0.248105,1.236320,0.542492,1.000000,-3.733371,0.000000,0.026150
4.774000,0.675402,-0.422987,0.025454,0.517704,-0.055767,0.028502,0.575326,-0.251202,1.236532,0.529194,1.000000,-3.743143,0.000000,0.024171
4.782000,0.675249,-0.423422,0.025530,0.517539,-0.057155,0.029468,0.578224,-0.254170,1.237109,0.512513,1.000000,-3.674684,0.000000,0.022178
4.790000,0.675224,-0.423264,0.025380,0.517512,-0.058613,0.030784,0.581008,-0.257109,1.237774,0.510799,1.000000,-3.564674,0.000000,0.020517
4.798000,0.675219,-0.422816,0.025065,0.518240,-0.059734,0.032479,0.583704,-0.260066,1.238478,0.514411,1.000000,-3.518304,0.000000,0.019413
4.806000,0.675205,-0.422285,0.024643,0.520845,-0.061336,0.034261,0.586343,-0.263032,1.239201,0.505980,1.000000,-3.583000,0.000000,0.019086
4.816000,0.675219,-0.422253,0.024504,0.527543,-0.064333,0.036009,0.589556,-0.266549,1.240292,0.490257,1.000000,-3.749792,0.000000,0.019801
4.824000,0.675220,-0.422629,0.024460,0.535093,-0.066661,0.036952,0.592081,-0.269282,1.241092,0.480490,1.000000,-3.922416,0.000000,0.021191
4.832000,0.675190,-0.422898,0.024674,0.543794,-0.068739,0.037722,0.594555,-0.271873,1.241964,0.462243,1.000000,-4.095895,0.000000,0.023066
4.840000,0.675154,-0.422901,0.024845,0.553265,-0.070463,0.038330,0.596998,-0.274391,1.242742,0.452243,1.000000,-4.246175,0.000000,0.025323
4.848000,0.675192,-0.422860,0.024851,0.563192,-0.071864,0.038831,0.599401,-0.276852,1.243393,0.436719,1.000000,-4.356470,0.000000,0.027818
4.858000,0.675151,-0.423010,0.025172,0.576061,-0.073208,0.039517,0.602340,-0.279736,1.244289,0.416505,1.000000,-4.443484,0.000000,0.031005
4.864000,0.675126,-0.423072,0.025350,0.583994,-0.073835,0.039923,0.604074,-0.281384,1.244792,0.408740,1.000000,-4.466654,0.000000,0.032975
4.874000,0.675138,-0.423205,0.025429,0.597340,-0.074579,0.040558,0.606918,-0.284015,1.245476,0.391120,1.000000,-4.458107,0.000000,0.036266
4.882000,0.675103,-0.423341,0.025610,0.608031,-0.074871,0.041088,0.609147,-0.285954,1.246008,0.379052,1.000000,-4.413727,0.000000,0.038801
4.890000,0.675091,-0.423306,0.025614,0.618644,-0.074960,0.041568,0.611346,-0.287791,1.246389,0.367958,1.000000,-4.355454,0.000000,0.041247
4.898000,0.675100,-0.423370,0.025540,0.629154,-0.074854,0.042034,0.613523,-0.289508,1.246688,0.358700,1.000000,-4.308395,0.000000,0.043553
4.906000,0.675082,-0.423611,0.025534,0.639595,-0.074521,0.042482,0.615679,-0.291082,1.246946,0.347267,1.000000,-4.280196,0.000000,0.045695
4.916000,0.675095,-0.423695,0.025498,0.652502,-0.073918,0.043000,0.618355,-0.292862,1.247176,0.339349,1.000000,-4.256623,0.000000,0.048188
4.924000,0.675117,-0.423831,0.025462,0.662621,-0.073446,0.043407,0.620483,-0.294147,1.247308,0.328925,1.000000,-4.245323,0.000000,0.049977
4.932000,0.675074,-0.424025,0.025634,0.672639,-0.073043,0.043865,0.622605,-0.295282,1.247498,0.320289,1.000000,-4.214768,0.000000,0.051574
4.940000,0.675073,-0.424098,0.025714,0.682614,-0.072762,0.044300,0.624733,-0.296312,1.247617,0.317964,1.000000,-4.171962,0.000000,0.053071
4.950000,0.675116,-0.424105,0.025606,0.695904,-0.072543,0.044718,0.627417,-0.297478,1.247576,0.313166,1.000000,-4.156293,0.000000,0.055090
4.956000,0.675089,-0.424209,0.025676,0.703742,-0.072474,0.045006,0.629037,-0.298069,1.247582,0.309731,1.000000,-4.144201,0.000000,0.056142
4.964000,0.675086,-0.424271,0.025630,0.713675,-0.072545,0.045374,0.631214,-0.298774,1.247517,0.307931,1.000000,-4.113592,0.000000,0.057297
4.974000,0.675080,-0.424461,0.025420,0.725471,-0.073299,0.045832,0.633967,-0.299528,1.247360,0.305441,1.000000,-4.048479,0.000000,0.058442
4.982000,0.675061,-0.424550,0.025387,0.734630,-0.074576,0.046285,0.636199,-0.299984,1.247329,0.304589,1.000000,-3.971789,0.000000,0.059212
4.990000,0.675073,-0.424449,0.025238,0.743689,-0.076278,0.046694,0.638473,-0.300353,1.247217,0.303842,1.000000,-3.911675,0.000000,0.059904
5.000000,0.675074,-0.424605,0.025234,0.754897,-0.078703,0.047218,0.641375,-0.300626,1.247157,0.305423,1.000000,-3.870933,0.000000,0.060714
5.006000,0.675064,-0.424680,0.025293,0.761567,-0.080253,0.047526,0.643150,-0.300695,1.247139,0.306239,1.000000,-3.864009,0.000000,0.061154
5.014000,0.675076,-0.424776,0.025327,0.770355,-0.082430,0.047896,0.645545,-0.300695,1.247073,0.306445,1.000000,-3.877408,0.000000,0.061719
5.022000,0.675038,-0.424893,0.025543,0.778935,-0.084688,0.048281,0.647969,-0.300558,1.247061,0.309788,1.000000,-3.881474,0.000000,0.062204
5.032000,0.675079,-0.424849,0.025466,0.789376,-0.087710,0.048656,0.651092,-0.300289,1.246888,0.318923,1.000000,-3.862678,0.000000,0.062710
5.040000,0.675073,-0.424976,0.025353,0.797631,-0.090181,0.048890,0.653674,-0.299972,1.246687,0.325455,1.000000,-3.832784,0.000000,0.063067
5.050000,0.675035,-0.425326,0.025297,0.807845,-0.093195,0.049107,0.657001,-0.299422,1.246415,0.335162,1.000000,-3.805790,0.000000,0.063492
5.058000,0.675021,-0.425367,0.025426,0.815873,-0.095516,0.049279,0.659745,-0.298837,1.246252,0.343479,1.000000,-3.788960,0.000000,0.063739
5.066000,0.675062,-0.425278,0.025296,0.823725,-0.097788,0.049351,0.662577,-0.298205,1.245935,0.352767,1.000000,-3.788838,0.000000,0.063894
5.074000,0.675059,-0.425432,0.025166,0.831367,-0.099936,0.049389,0.665495,-0.297488,1.245593,0.362885,1.000000,-3.787223,0.000000,0.064007
5.082000,0.675014,-0.425712,0.025159,0.838761,-0.101901,0.049414,0.668492,-0.296658,1.245277,0.376060,1.000000,-3.769964,0.000000,0.064058
5.090000,0.675029,-0.425790,0.025137,0.845786,-0.103714,0.049385,0.671565,-0.295715,1.244943,0.388141,1.000000,-3.734209,0.000000,0.063989
5.098000,0.675076,-0.425706,0.025079,0.852443,-0.105373,0.049242,0.674713,-0.294677,1.244524,0.400089,1.000000,-3.692159,0.000000,0.063788
5.108000,0.675066,-0.425890,0.025116,0.860231,-0.107253,0.048896,0.678734,-0.293232,1.243934,0.411961,1.000000,-3.641789,0.000000,0.063481
5.116000,0.675043,-0.426027,0.025251,0.865942,-0.108640,0.048471,0.682003,-0.291950,1.243431,0.423341,1.000000,-3.607101,0.000000,0.063142
5.124000,0.675086,-0.426022,0.025255,0.871182,-0.110049,0.047848,0.685322,-0.290576,1.242831,0.433971,1.000000,-3.620028,0.000000,0.062725
5.132000,0.675087,-0.426119,0.025398,0.876027,-0.111512,0.047075,0.688692,-0.289071,1.242250,0.446048,1.000000,-3.688061,0.000000,0.062305
5.140000,0.675060,-0.426220,0.025628,0.880563,-0.113057,0.046143,0.692128,-0.287432,1.241674,0.459882,1.000000,-3.798265,0.000000,0.061874
5.148000,0.675092,-0.426178,0.025582,0.884453,-0.114919,0.044948,0.695648,-0.285716,1.240954,0.470000,1.000000,-3.904082,0.000000,0.061338
5.156000,0.675067,-0.426285,0.025515,0.887249,-0.117438,0.043539,0.699243,-0.283907,1.240202,0.480910,1.000000,-3.908290,0.000000,0.060696
5.166000,0.674997,-0.426445,0.025644,0.889603,-0.119966,0.041660,0.703798,-0.281568,1.239407,0.482782,1.000000,-3.786043,0.000000,0.059507
5.174000,0.674987,-0.426535,0.025639,0.890905,-0.120494,0.040084,0.707439,-0.279735,1.238802,0.479571,1.000000,-3.658844,0.000000,0.058111
5.182000,0.674928,-0.426682,0.025715,0.892012,-0.120434,0.038578,0.711074,-0.277886,1.238254,0.478979,1.000000,-3.481529,0.000000,0.056559
5.190000,0.674850,-0.426797,0.025899,0.893023,-0.120023,0.037176,0.714687,-0.275999,1.237776,0.478467,1.000000,-3.263223,0.000000,0.054933
5.198000,0.674797,-0.426808,0.026091,0.893987,-0.119583,0.035875,0.718261,-0.274095,1.237365,0.477205,1.000000,-3.030284,0.000000,0.053312
5.206000,0.674767,-0.426932,0.026016,0.894854,-0.118968,0.034605,0.721825,-0.272188,1.236890,0.479367,1.000000,-2.791101,0.000000,0.051687
5.216000,0.674660,-0.427173,0.026013,0.895744,-0.117967,0.033267,0.726306,-0.269726,1.236418,0.488721,1.000000,-2.404414,0.000000,0.049564
5.224000,0.674622,-0.427204,0.026000,0.896193,-0.117375,0.032365,0.729955,-0.267695,1.236175,0.495904,1.000000,-2.099740,0.000000,0.047778
5.232000,0.674630,-0.427121,0.025887,0.896525,-0.117072,0.031494,0.733675,-0.265622,1.235935,0.505861,1.000000,-1.846903,0.000000,0.045976
5.240000,0.674645,-0.427124,0.025981,0.896791,-0.117014,0.030592,0.737454,-0.263443,1.235726,0.511248,1.000000,-1.644918,0.000000,0.044259
5.248000,0.674749,-0.427092,0.026248,0.896979,-0.117338,0.029532,0.741263,-0.261160,1.235485,0.517721,1.000000,-1.523647,0.000000,0.042683
5.256000,0.675022,-0.426460,0.026707,0.897086,-0.118034,0.028328,0.745061,-0.258746,1.235210,0.523720,1.000000,-1.393468,0.000000,0.041156
5.266000,0.675923,-0.425795,0.027845,0.897098,-0.118431,0.027393,0.749763,-0.255708,1.235241,0.520231,1.000000,-1.248370,0.000000,0.039410
5.274000,0.677561,-0.425373,0.029053,0.897027,-0.118616,0.027005,0.753461,-0.253328,1.235587,0.520317,1.000000,-1.092697,0.000000,0.038377
5.282000,0.679654,-0.424384,0.030582,0.896897,-0.118790,0.026807,0.757032,-0.251049,1.236272,0.498627,1.000000,-0.959455,0.000000,0.037365
5.290000,0.682410,-0.422401,0.032011,0.896811,-0.118883,0.026531,0.760477,-0.248891,1.237102,0.488586,1.000000,-0.924717,0.000000,0.036345
5.298000,0.687554,-0.420958,0.032986,0.896717,-0.119527,0.026104,0.763836,-0.246814,1.237897,0.482124,1.000000,-1.148468,0.000000,0.036607
5.306000,0.695171,-0.420277,0.033491,0.896567,-0.120029,0.025870,0.767131,-0.244841,1.238694,0.472014,1.000000,-1.520484,0.000000,0.037966
5.314000,0.704205,-0.420252,0.033784,0.896111,-0.120563,0.026059,0.770335,-0.243062,1.239640,0.453238,1.000000,-1.913867,0.000000,0.039862
5.324000,0.714214,-0.420695,0.034403,0.894721,-0.122934,0.026215,0.774252,-0.240919,1.240779,0.443528,1.000000,-2.626434,0.000000,0.041854
5.332000,0.721950,-0.421228,0.034921,0.893600,-0.124679,0.026331,0.777337,-0.239299,1.241599,0.441198,1.000000,-3.056285,0.000000,0.043203
5.340000,0.729427,-0.422882,0.035533,0.892848,-0.125679,0.026459,0.780408,-0.237722,1.242295,0.437566,1.000000,-3.230726,0.000000,0.044541
5.348000,0.739852,-0.425384,0.035643,0.892579,-0.125834,0.026549,0.783450,-0.236229,1.242804,0.438886,1.000000,-3.380110,0.000000,0.047078
5.356000,0.750816,-0.428158,0.035616,0.892809,-0.125248,0.026480,0.786441,-0.234798,1.243118,0.432516,1.000000,-3.670771,0.000000,0.049814
5.364000,0.761472,-0.430829,0.035655,0.892886,-0.125070,0.026332,0.789348,-0.233453,1.243371,0.421846,1.000000,-4.156325,0.000000,0.052327
5.374000,0.773634,-0.434727,0.036057,0.892938,-0.124883,0.026341,0.792877,-0.231984,1.243857,0.408131,1.000000,-4.864247,0.000000,0.054893
5.382000,0.782798,-0.438154,0.036664,0.892982,-0.124723,0.026442,0.795625,-0.230984,1.244374,0.398817,1.000000,-5.366822,0.000000,0.056606
5.392000,0.794198,-0.442589,0.037666,0.893013,-0.124533,0.026609,0.798978,-0.229914,1.245084,0.386917,1.000000,-5.838533,0.000000,0.058535
5.400000,0.803460,-0.445994,0.038471,0.892785,-0.124793,0.026527,0.801608,-0.229109,1.245457,0.375967,1.000000,-6.109304,0.000000,0.059895
5.406000,0.810384,-0.448425,0.039117,0.892660,-0.124890,0.026515,0.803545,-0.228571,1.245706,0.365563,1.000000,-6.205132,0.000000,0.060812
5.416000,0.821807,-0.452289,0.040305,0.892622,-0.124823,0.026629,0.806713,-0.227836,1.246177,0.352249,1.000000,-6.210344,0.000000,0.062195
5.424000,0.831050,-0.455318,0.041275,0.892577,-0.124751,0.026738,0.809210,-0.227392,1.246544,0.345386,1.000000,-6.113386,0.000000,0.063178
5.432000,0.840367,-0.458378,0.042176,0.892471,-0.124836,0.026702,0.811688,-0.227048,1.246797,0.340621,1.000000,-5.993839,0.000000,0.064039
5.442000,0.851996,-0.462341,0.043295,0.892434,-0.124769,0.026755,0.814750,-0.226814,1.247117,0.334702,1.000000,-5.890150,0.000000,0.064996
5.450000,0.861321,-0.465373,0.044157,0.892444,-0.124667,0.026749,0.817186,-0.226742,1.247303,0.331072,1.000000,-5.865983,0.000000,0.065660
5.456000,0.868230,-0.467447,0.044796,0.892450,-0.124587,0.026737,0.819006,-0.226754,1.247416,0.327151,1.000000,-5.863445,0.000000,0.066063
5.464000,0.877321,-0.469876,0.045625,0.892465,-0.124442,0.026659,0.821429,-0.226848,1.247515,0.324292,1.000000,-5.868182,0.000000,0.066482
5.474000,0.888471,-0.472290,0.046612,0.892426,-0.124453,0.026443,0.824462,-0.227092,1.247549,0.321052,1.000000,-5.861790,0.000000,0.066793
5.482000,0.897225,-0.473714,0.047370,0.892424,-0.124366,0.026255,0.826895,-0.227404,1.247550,0.320879,1.000000,-5.826716,0.000000,0.066939
5.490000,0.905831,-0.474669,0.048069,0.892504,-0.124290,0.025879,0.829342,-0.227801,1.247486,0.321687,1.000000,-5.768746,0.000000,0.067051
5.500000,0.916368,-0.475405,0.049020,0.892494,-0.124280,0.025802,0.832400,-0.228526,1.247593,0.325870,1.000000,-5.694267,0.000000,0.067027
5.508000,0.924690,-0.475574,0.049820,0.892486,-0.124195,0.025901,0.834861,-0.229271,1.247780,0.331046,1.000000,-5.654782,0.000000,0.066975
5.514000,0.930874,-0.475498,0.050349,0.892545,-0.123956,0.025817,0.836733,-0.229876,1.247831,0.335239,1.000000,-5.624383,0.000000,0.066964
5.522000,0.939030,-0.475212,0.051072,0.892604,-0.123774,0.025828,0.839250,-0.230809,1.247954,0.342388,1.000000,-5.598020,0.000000,0.066913
5.532000,0.949109,-0.474666,0.051930,0.892621,-0.123778,0.025873,0.842453,-0.232135,1.248059,0.353073,1.000000,-5.594674,0.000000,0.066752
5.540000,0.957056,-0.474108,0.052548,0.892654,-0.123703,0.025799,0.845072,-0.233302,1.248059,0.361256,1.000000,-5.599605,0.000000,0.066610
5.548000,0.964831,-0.473534,0.053141,0.892684,-0.123569,0.025775,0.847736,-0.234596,1.248076,0.372661,1.000000,-5.606217,0.000000,0.066440
5.556000,0.972396,-0.473064,0.053685,0.892716,-0.123471,0.025781,0.850441,-0.236023,1.248100,0.383435,1.000000,-5.605647,0.000000,0.066229
5.564000,0.979732,-0.472848,0.054170,0.892725,-0.123388,0.025907,0.853187,-0.237600,1.248149,0.396603,1.000000,-5.610401,0.000000,0.065960
5.572000,0.986793,-0.472943,0.054588,0.892753,-0.123241,0.026126,0.855978,-0.239333,1.248229,0.410569,1.000000,-5.628285,0.000000,0.065661
5.582000,0.995133,-0.473477,0.054930,0.892791,-0.123147,0.026371,0.859541,-0.241673,1.248236,0.426513,1.000000,-5.666912,0.000000,0.065152
5.592000,1.002905,-0.474486,0.054986,0.892889,-0.122986,0.026456,0.863183,-0.244187,1.248055,0.442154,1.000000,-5.705492,0.000000,0.064552
5.598000,1.007273,-0.475251,0.054918,0.892905,-0.122922,0.026559,0.865398,-0.245790,1.247907,0.452011,1.000000,-5.739967,0.000000,0.064098
5.606000,1.012766,-0.476377,0.054667,0.892961,-0.122704,0.026580,0.868393,-0.248004,1.247583,0.461475,1.000000,-5.784382,0.000000,0.063470
5.616000,1.019285,-0.478168,0.054130,0.893064,-0.122515,0.026437,0.872213,-0.250906,1.246967,0.480088,1.000000,-5.833767,0.000000,0.062592
5.624000,1.024265,-0.480080,0.053591,0.893070,-0.122450,0.026435,0.875318,-0.253380,1.246418,0.493767,1.000000,-5.865880,0.000000,0.061759
5.630000,1.027817,-0.481735,0.053050,0.893116,-0.122261,0.026306,0.877676,-0.255292,1.245889,0.499807,1.000000,-5.860709,0.000000,0.061137
5.640000,1.033328,-0.484821,0.051916,0.893129,-0.122144,0.026087,0.881631,-0.258639,1.244923,0.515367,1.000000,-5.777643,0.000000,0.059940
5.648000,1.037389,-0.487595,0.050790,0.893117,-0.122064,0.025926,0.884819,-0.261482,1.244114,0.526823,1.000000,-5.635660,0.000000,0.058904
5.656000,1.041224,-0.490649,0.049508,0.893148,-0.121886,0.025719,0.888060,-0.264483,1.243253,0.543965,1.000000,-5.443057,0.000000,0.057856
5.666000,1.045786,-0.494670,0.047824,0.893120,-0.121880,0.025703,0.892188,-0.268513,1.242193,0.561639,1.000000,-5.188347,0.000000,0.056433
5.674000,1.049311,-0.497744,0.046351,0.893138,-0.121671,0.025658,0.895541,-0.271906,1.241209,0.566578,1.000000,-5.003771,0.000000,0.055399
5.682000,1.051581,-0.499637,0.044592,0.893157,-0.121557,0.025700,0.898901,-0.275318,1.240344,0.555212,1.000000,-4.909775,0.000000,0.054125
5.690000,1.052849,-0.500796,0.042750,0.893128,-0.121535,0.025873,0.902238,-0.278685,1.239702,0.545365,1.000000,-4.895793,0.000000,0.052598
5.698000,1.053649,-0.501813,0.040972,0.893115,-0.121424,0.026087,0.905558,-0.282043,1.239190,0.534794,1.000000,-4.921229,0.000000,0.050987
5.706000,1.054140,-0.502996,0.039280,0.893162,-0.121261,0.026045,0.908880,-0.285379,1.238669,0.532947,1.000000,-4.982007,0.000000,0.049288
5.714000,1.054374,-0.504317,0.037817,0.893130,-0.121265,0.026038,0.912209,-0.288785,1.238285,0.538685,1.000000,-5.084073,0.000000,0.047409
5.724000,1.054406,-0.505968,0.036318,0.893121,-0.121149,0.026054,0.916372,-0.293170,1.238048,0.545650,1.000000,-5.240245,0.000000,0.045050
5.732000,1.054346,-0.507093,0.035290,0.893150,-0.121044,0.025918,0.919710,-0.296722,1.237948,0.555638,1.000000,-5.357168,0.000000,0.043182
5.740000,1.054364,-0.507806,0.034349,0.893122,-0.121110,0.025995,0.923057,-0.300360,1.237966,0.566837,1.000000,-5.432393,0.000000,0.041357
5.748000,1.054509,-0.508094,0.033369,0.892941,-0.121316,0.026418,0.926399,-0.304101,1.238076,0.579441,1.000000,-5.470411,0.000000,0.039581
5.756000,1.054869,-0.507923,0.032282,0.892358,-0.122055,0.027399,0.929694,-0.307985,1.238397,0.596795,1.000000,-5.413329,0.000000,0.037758
5.764000,1.055396,-0.507598,0.030964,0.891376,-0.124025,0.028978,0.932904,-0.311971,1.238880,0.602621,1.000000,-5.236572,0.000000,0.035712
5.774000,1.055943,-0.507592,0.028934,0.891251,-0.127324,0.031166,0.936827,-0.316956,1.239333,0.609703,1.000000,-4.982863,0.000000,0.033541
5.782000,1.056259,-0.507793,0.027159,0.893449,-0.129698,0.032952,0.939915,-0.320958,1.239576,0.608400,1.000000,-4.941051,0.000000,0.032965
5.790000,1.056389,-0.508162,0.025994,0.897933,-0.132613,0.034199,0.942948,-0.324737,1.239965,0.589219,1.000000,-4.887274,0.000000,0.033213
5.798000,1.056337,-0.508631,0.025474,0.904541,-0.136026,0.035089,0.945920,-0.328257,1.240576,0.568202,1.000000,-4.838418,0.000000,0.034205
5.806000,1.056213,-0.509028,0.025424,0.912249,-0.140434,0.035986,0.948807,-0.331533,1.241423,0.540313,1.000000,-4.911262,0.000000,0.035471
5.814000,1.056123,-0.509088,0.025591,0.921236,-0.145257,0.036805,0.951621,-0.334601,1.242403,0.525271,1.000000,-5.030901,0.000000,0.037330
5.822000,1.056069,-0.508874,0.025620,0.931054,-0.149485,0.037457,0.954379,-0.337566,1.243251,0.518157,1.000000,-5.054359,0.000000,0.039764
5.832000,1.056156,-0.508407,0.025263,0.943972,-0.153661,0.038075,0.957741,-0.341161,1.244003,0.508586,1.000000,-4.978356,0.000000,0.043406
5.840000,1.056180,-0.508043,0.025088,0.954753,-0.156054,0.038485,0.960364,-0.343869,1.244509,0.490663,1.000000,-4.890206,0.000000,0.046612
5.850000,1.056159,-0.508060,0.025242,0.968745,-0.158110,0.038867,0.963567,-0.346982,1.245152,0.470794,1.000000,-4.751310,0.000000,0.050796
5.856000,1.056131,-0.508232,0.025376,0.977124,-0.158929,0.038997,0.965454,-0.348742,1.245446,0.460685,1.000000,-4.662644,0.000000,0.053258
5.864000,1.056089,-0.508516,0.025532,0.988079,-0.159686,0.039068,0.967939,-0.350985,1.245691,0.446365,1.000000,-4.566661,0.000000,0.056376
5.874000,1.056106,-0.508583,0.025526,1.001386,-0.160253,0.039017,0.971008,-0.353638,1.245748,0.432829,1.000000,-4.496968,0.000000,0.060021
5.882000,1.056127,-0.508634,0.025582,1.011834,-0.160446,0.038959,0.973444,-0.355597,1.245747,0.415607,1.000000,-4.472482,0.000000,0.062709
5.890000,1.056119,-0.508695,0.025770,1.022206,-0.160447,0.038913,0.975870,-0.357392,1.245761,0.402849,1.000000,-4.461507,0.000000,0.065207
5.898000,1.056173,-0.508780,0.025720,1.032429,-0.160323,0.038777,0.978294,-0.359090,1.245615,0.392874,1.000000,-4.465885,0.000000,0.067523
5.908000,1.056147,-0.509010,0.025828,1.045014,-0.159981,0.038597,0.981319,-0.361004,1.245422,0.377944,1.000000,-4.483087,0.000000,0.070072
5.914000,1.056185,-0.509182,0.025739,1.052613,-0.159690,0.038430,0.983140,-0.362070,1.245208,0.373316,1.000000,-4.490877,0.000000,0.071538
5.924000,1.056220,-0.509383,0.025827,1.065356,-0.159097,0.038198,0.986181,-0.363630,1.244909,0.357505,1.000000,-4.433311,0.000000,0.073815
5.932000,1.056237,-0.509405,0.025933,1.075341,-0.158769,0.038041,0.988622,-0.364726,1.244651,0.350499,1.000000,-4.338604,0.000000,0.075385
